Sample,SBS1,SBS2,SBS3,SBS4,SBS5,SBS9,SBS13,SBS17a,SBS17b,SBS18,SBS28,SBS40
Lung-AdenoCA::S.34,95.07865251768901,0.0,1393.8778839268264,914.6711332948367,15281.2956523399,719.8051608356685,0.0,0.0,0.0,964.5590254251093,201.42041472945002,10332.151130030932
Lung-AdenoCA::S.35,375.8657987160705,0.0,0.0,5685.686922494041,0.0,0.0,0.0,0.0,0.0,194.06312139233728,0.0,0.0
Lung-AdenoCA::S.36,1120.8933503018607,0.0,0.0,0.0,6078.014156146525,0.0,4995.227609861608,0.0,0.0,0.0,0.0,1728.547107375346
Lung-AdenoCA::S.37,0.0,0.0,0.0,0.0,17332.55431060313,0.0,652.6189701093937,679.6523921833236,0.0,1080.7828183062277,463.207961024491,28327.21982379819
Lung-AdenoCA::S.38,471.33287514756,3320.737028484221,0.0,34390.05559260066,1821.8405425420196,0.0,311.03097596609456,0.0,0.0,3067.605154852838,0.0,0.0
Lung-AdenoCA::S.39,68.44056247862187,0.0,0.0,0.0,6514.789397830566,332.71005938624575,204.17212062662114,146.23226052935132,0.0,880.1927627504907,0.0,5771.101270923841
Lung-AdenoCA::S.40,307.3027843757831,500.0143717673315,4345.711935769566,0.0,34428.715030227046,0.0,955.7257655839992,0.0,0.0,643.6557167984251,295.6114534418195,0.0
Lung-AdenoCA::S.41,249.02858757256615,385.30752128316493,1799.9164768653434,7470.135548341318,28053.688914209022,0.0,175.2061510352147,0.0,0.0,1492.3119277892845,220.30740959199352,0.0
Lung-AdenoCA::S.42,687.8472211622837,4156.590407960902,0.0,0.0,5783.919186744453,0.0,0.0,0.0,0.0,118.32469950910708,0.0,0.0
Lung-AdenoCA::S.43,486.93606131113813,262.88990698068864,0.0,0.0,10258.22793070357,0.0,144.9651735377149,862.992446721919,0.0,1396.0219794436857,119.6159731473086,4252.748053502372
Lung-AdenoCA::S.44,493.21329684507407,5626.236663284031,2340.8538977131175,38750.467446164075,21349.614463049045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.45,1293.8192798835994,237.47224139181594,2250.9108018104052,720.3405634989241,6927.742510888357,0.0,923.7856673839002,682.8630555974147,4463.4231565581285,0.0,0.0,4338.853666628307
Lung-AdenoCA::S.46,209.35053739693268,932.2577381176324,0.0,0.0,3653.007082184155,0.0,15091.768581432829,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.47,279.13445090954184,4242.709514195334,0.0,27741.46955998388,5095.606929428003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.48,0.0,10705.887400984931,7008.838581078761,0.0,6037.93183069167,907.4424329091937,0.0,0.0,0.0,0.0,0.0,18931.93290044789
Lung-AdenoCA::S.49,150.89406471425698,3922.056643497901,0.0,0.0,18946.6686118814,0.0,5001.619657721786,0.0,0.0,0.0,329.7806096715261,0.0
Lung-AdenoCA::S.50,73.06403891767009,273.41308401461714,0.0,0.0,0.0,0.0,6176.03592851578,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.51,1006.8392716401945,893.6830761825485,0.0,0.0,7121.395516408816,124.95590961189767,445.1311336479789,81.80142829880594,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.52,296.27306763761294,3855.5145903181497,0.0,0.0,14287.180756104444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.53,1007.8584671287224,2740.0172357453002,0.0,21849.961310007693,1840.9247400694956,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.54,792.6556384469433,575.5764871036905,0.0,21100.92228008486,3278.0908806191173,0.0,0.0,0.0,549.9620969974333,0.0,0.0,0.0
Lung-AdenoCA::S.55,0.0,0.0,2413.689200836592,48265.27719344545,0.0,0.0,1280.111831820774,0.0,0.0,4224.930656731108,0.0,0.0
Lung-AdenoCA::S.56,0.0,2850.120659670954,0.0,104950.6960754045,6055.03066360706,0.0,23717.713782705665,0.0,0.0,3662.816965977421,0.0,0.0
Lung-AdenoCA::S.57,0.0,0.0,0.0,0.0,1184.1636768919277,0.0,2745.1254237768753,0.0,1301.8000725869144,0.0,163.10970643673772,25437.9332613735
Lung-AdenoCA::S.58,789.7309175240092,100.03929721216093,0.0,0.0,6206.706188752157,0.0,0.0,0.0,0.0,346.26375572447546,0.0,2802.694176053423
Lung-AdenoCA::S.59,255.5154862589301,6851.943617000953,0.0,0.0,284.72073246670493,623.8327538741505,0.0,0.0,0.0,278.39252114795613,0.0,0.0
Lung-AdenoCA::S.60,744.8846881125717,0.0,0.0,126694.1804758854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.61,276.5605924773382,823.6823221891733,1073.7763922699378,12009.75206660691,22062.169477015555,0.0,0.0,0.0,0.0,0.0,147.83538735001903,0.0
Lung-AdenoCA::S.62,980.2867698661272,0.0,0.0,18053.92386681511,2380.2927080530453,0.0,2822.0138651938973,0.0,0.0,1253.0288769165486,0.0,2524.576410400796
Lung-AdenoCA::S.63,123.76884489451231,123.57513439133562,0.0,363.82469695626844,20180.982764191696,0.0,941.2750058118633,0.0,0.0,2901.6155203624626,0.0,0.0
Lung-AdenoCA::S.64,453.585374929086,1880.0526053898986,0.0,38153.04548560135,19841.08536077297,0.0,889.5080524599285,247.87396804095232,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.65,426.69254176601225,4950.046595811985,0.0,7780.651571169715,0.0,0.0,1135.0903296162166,0.0,0.0,0.0,128.76779656688686,6862.72061824048
Lung-AdenoCA::S.66,593.7992155009479,2344.387755244793,859.6694645857838,11843.631553916724,6211.9069278424995,0.0,2736.8551070582616,0.0,0.0,0.0,0.0,1296.3506126310328
Lung-AdenoCA::S.67,378.4847133113673,7131.2952061375245,0.0,0.0,14361.45382269197,0.0,110.8805231839354,0.0,0.0,281.00327429808664,0.0,0.0
Lung-AdenoCA::S.68,1159.5523440348059,860.8107744950263,7175.3742737014645,86415.78324106561,4965.616965680144,0.0,4464.0545550486895,0.0,0.0,0.0,526.939717309927,0.0
Lung-AdenoCA::S.69,541.3193964238967,7626.174661264561,3502.3568434764225,20368.17570896158,2593.9319603494077,0.0,1471.5760287602914,0.0,0.0,635.3102545447769,185.11948019915746,0.0
Lung-AdenoCA::S.70,686.723390891775,0.0,0.0,11898.525320206001,0.0,0.0,372.62456351581886,0.0,0.0,250.2367147813624,0.0,0.0
Lung-AdenoCA::S.71,481.703532503927,418.4870110112709,1736.8766335990006,0.0,0.0,0.0,2775.58939673474,0.0,0.0,874.916551712375,0.0,17055.82764732679
Lung-AdenoCA::S.72,166.77454828246928,1221.8660676263291,0.0,0.0,2292.105103551976,0.0,1990.573150367548,0.0,0.0,0.0,0.0,768.1509168764202
Lung-AdenoCA::S.73,381.9565270425094,227.91744255101133,0.0,31160.45039080244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.74,0.0,10038.511295381517,0.0,22386.685019221444,16620.991851733335,0.0,0.0,2646.0160779702514,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.75,557.2598864301224,250.2991202343775,2456.1042698106744,18706.36337249529,45837.74241611914,1587.1017859256315,338.2410379816093,379.87367340721136,0.0,0.0,358.37362217189565,0.0
Lung-AdenoCA::S.76,308.7362253884364,0.0,0.0,0.0,1031.4616292777011,0.0,9.945417810239078,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.77,0.0,4234.066564675351,7578.648530043724,42486.32846800018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10823.551950833908
Lung-AdenoCA::S.78,229.80292600396973,0.0,0.0,0.0,4936.783387057439,0.0,0.0,0.0,0.0,0.0,0.0,5917.64920395274
Lung-AdenoCA::S.79,704.8115039632004,316.5804726173842,0.0,0.0,7098.875677147776,0.0,51.82129335040996,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.80,149.62515695959058,0.0,0.0,0.0,2612.1546173555566,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.81,0.0,0.0,2240.299167097193,28514.71824965935,8666.820383084894,0.0,0.0,0.0,0.0,1203.1348459042745,0.0,0.0
Lung-AdenoCA::S.82,0.0,0.0,9263.08233611667,11706.676047823388,3543.6718954050716,0.0,3214.3352717691746,0.0,0.0,2217.730724873233,0.0,0.0
Lung-AdenoCA::S.83,297.94156465029994,0.0,4594.82959056338,0.0,2297.963785458008,376.2022635060312,7923.622376912866,0.0,0.0,0.0,0.0,976.6501742219575
Lung-AdenoCA::S.84,938.0348053238886,1339.2403802500353,3758.7360609372554,41478.85034353489,0.0,0.0,0.0,0.0,0.0,4722.119005512001,0.0,9686.954456065916
Lung-AdenoCA::S.85,488.8295729590098,1926.0143993042973,0.0,9996.023569292083,6572.744150930236,0.0,1588.609772321271,0.0,0.0,277.237478800972,0.0,0.0
Lung-AdenoCA::S.86,396.2886279700923,0.0,1659.3782643616335,16320.745324669397,669.9118643049013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.87,383.09169561024027,0.0,3939.6835539093013,0.0,0.0,0.0,4408.558126012931,51.162120868410504,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.88,0.0,75.5540272400674,0.0,11322.535326193982,2227.006734488745,0.0,0.0,0.0,0.0,274.6433052985133,84.95475353941043,6349.169538924153
Lung-AdenoCA::S.89,0.0,0.0,0.0,26965.70414861525,1778.184742704094,0.0,0.0,0.0,1150.0310184561843,936.7202414924537,0.0,9027.92488189889
Lung-AdenoCA::S.90,825.7592120287102,0.0,0.0,0.0,7489.934303611068,0.0,0.0,0.0,0.0,127.43668076962669,50.37141325214208,0.0
Lung-AdenoCA::S.91,861.0866669888148,0.0,274.46924227857687,2132.0147497570943,1220.444944448826,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.92,424.9056078203729,3082.780823404353,8854.018290252281,39408.039940191586,0.0,0.0,0.0,185.49444473582292,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.93,348.58477949281166,2673.3981481296064,0.0,44549.236685677635,5782.740081533251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.94,486.77602595163734,0.0,0.0,2057.3490666335197,791.7965641046529,0.0,2238.0964142309494,0.0,0.0,389.16499654918647,65.16834012924916,9138.867735171494
Lung-AdenoCA::S.95,552.6953850218057,2880.690346410228,1129.4462552143605,9959.072708133162,0.0,0.0,0.0,0.0,70.11087803203819,280.9861831581971,0.0,5847.038686349683
Lung-AdenoCA::S.96,270.67851017403655,0.0,0.0,47712.401753902486,0.0,0.0,0.0,0.0,0.0,2771.6799055861084,0.0,5185.805799489683
Lung-AdenoCA::S.97,1054.493335441685,0.0,0.0,0.0,21984.291172457568,0.0,7351.05646270884,1682.488983881571,0.0,0.0,0.0,0.0
Lung-AdenoCA::S.98,406.408897836733,28.990875423079647,0.0,0.0,6207.477946295053,0.0,0.0,0.0,0.0,445.1864943104709,0.0,0.0
Lung-AdenoCA::S.99,187.19916184866054,0.0,889.335749486587,24696.429231999573,0.0,0.0,0.0,0.0,0.0,2541.296652966526,0.0,0.0
Lung-AdenoCA::S.100,144.9984410625947,2053.21581540293,1231.0183319787914,0.0,18936.82246064434,629.7833927580181,0.0,0.0,4700.468714977087,0.0,262.9538866154573,2988.118226650323
