Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
Breast-AdenoCA::S.45	1432	0.987	288.518	20.148%	48.077	16.102%	0.03881	0.983
Breast-AdenoCA::S.46	11249	0.984	2041.139	18.145%	272.98	17.756%	0.02712	0.964
Breast-AdenoCA::S.47	7024	0.983	1199.762	17.081%	162.891	18.488%	0.0258	0.948
Breast-AdenoCA::S.48	9419	0.993	1158.178	12.296%	178.418	12.03%	0.01261	0.987
Breast-AdenoCA::S.49	14621	0.984	3490.571	23.874%	1016.411	18.245%	0.06606	0.983
Breast-AdenoCA::S.50	12078	0.978	2101.677	17.401%	321.364	20.81%	0.03061	0.939
Breast-AdenoCA::S.51	4862	0.981	979.411	20.144%	164.65	19.985%	0.0354	0.97
Breast-AdenoCA::S.52	14361	0.996	1860.116	12.953%	325.798	9.128%	0.01457	0.995
Breast-AdenoCA::S.53	2218	0.966	581.26	26.206%	89.26	26.218%	0.06159	0.939
Breast-AdenoCA::S.54	15350	0.98	2570.087	16.743%	477.999	19.747%	0.02336	0.966
Breast-AdenoCA::S.55	10140	0.988	1632.313	16.098%	246.293	15.32%	0.02775	0.98
Breast-AdenoCA::S.56	1776	0.976	404.287	22.764%	68.455	21.596%	0.04374	0.965
Breast-AdenoCA::S.57	5029	0.993	826.769	16.44%	148.393	11.556%	0.02642	0.992
Breast-AdenoCA::S.58	15232	0.993	2244.136	14.733%	362.396	12.221%	0.01728	0.99
Breast-AdenoCA::S.59	4340	0.948	1138.426	26.231%	348.176	31.99%	0.0563	0.937
Breast-AdenoCA::S.60	14664	0.998	1453.956	9.915%	408.964	7.198%	0.00938	0.997
Breast-AdenoCA::S.61	9404	0.99	1786.161	18.994%	257.915	14.251%	0.0345	0.986
Breast-AdenoCA::S.62	1263	0.97	329.098	26.057%	48.342	24.432%	0.06517	0.947
Breast-AdenoCA::S.63	10784	0.985	1728.419	16.028%	239.08	17.234%	0.01907	0.959
Breast-AdenoCA::S.64	8737	0.983	1585.671	18.149%	392.769	18.125%	0.0278	0.98
Breast-AdenoCA::S.65	7306	0.998	796.915	10.908%	214.027	6.802%	0.01573	0.998
Breast-AdenoCA::S.66	5744	0.985	1029.276	17.919%	253.796	17.512%	0.02503	0.982
Breast-AdenoCA::S.67	11858	0.989	1705.88	14.386%	303.186	14.712%	0.0201	0.983
Breast-AdenoCA::S.68	5186	0.99	717.13	13.828%	110.588	13.868%	0.01751	0.983
Breast-AdenoCA::S.69	8993	0.986	1849.735	20.569%	573.149	17.111%	0.03793	0.984
Breast-AdenoCA::S.70	3845	0.984	806.103	20.965%	114.169	17.798%	0.04016	0.975
Breast-AdenoCA::S.71	6529	0.981	1535.495	23.518%	289.976	20.477%	0.0608	0.977
Breast-AdenoCA::S.72	3131	0.974	670.239	21.407%	147.147	22.798%	0.03948	0.965
Breast-AdenoCA::S.73	1189	0.991	255.534	21.492%	42.934	14.071%	0.057	0.99
Breast-AdenoCA::S.74	15846	0.985	2686.935	16.957%	997.629	17.438%	0.03454	0.984
Breast-AdenoCA::S.75	4218	0.964	942.465	22.344%	147.354	26.729%	0.04534	0.905
Breast-AdenoCA::S.76	13315	0.973	3530.856	26.518%	742.103	25.043%	0.0591	0.967
Breast-AdenoCA::S.77	5074	0.984	825.892	16.277%	113.359	18.101%	0.02185	0.947
Breast-AdenoCA::S.78	10013	0.959	2533.819	25.305%	1111.281	28.511%	0.05497	0.955
Breast-AdenoCA::S.79	7025	0.995	946.745	13.477%	216.454	10.507%	0.02412	0.994
Breast-AdenoCA::S.80	11507	0.986	2210.872	19.213%	811.129	16.899%	0.03202	0.985
Breast-AdenoCA::S.81	8008	0.988	1520.19	18.983%	359.538	15.467%	0.03508	0.987
Breast-AdenoCA::S.82	8187	0.992	1833.839	22.399%	646.071	18.728%	0.12481	0.992
Breast-AdenoCA::S.83	10909	0.993	1403.267	12.863%	198.093	11.791%	0.01601	0.988
Breast-AdenoCA::S.84	2991	0.978	627.315	20.973%	86.714	20.877%	0.03713	0.952
Breast-AdenoCA::S.85	6849	0.983	1203.989	17.579%	165.417	18.364%	0.02424	0.957
Breast-AdenoCA::S.86	8741	0.994	3088.174	35.33%	982.96	22.477%	0.60171	0.994
Breast-AdenoCA::S.87	15043	0.981	2777.195	18.462%	415.133	19.568%	0.02491	0.96
Breast-AdenoCA::S.88	13982	0.994	2189.902	15.662%	681.028	11.264%	0.03483	0.993
Breast-AdenoCA::S.89	3364	0.973	727.22	21.618%	117.413	22.911%	0.03934	0.951
Breast-AdenoCA::S.90	5804	0.972	1163.19	20.041%	206.359	23.663%	0.03668	0.947
Breast-AdenoCA::S.91	16052	0.992	2360.314	14.704%	412.375	12.541%	0.02076	0.989
Breast-AdenoCA::S.92	7392	0.983	1170.784	15.839%	165.077	18.357%	0.02006	0.942
Breast-AdenoCA::S.93	11848	0.995	1329.692	11.223%	191.361	10.427%	0.01145	0.99
Breast-AdenoCA::S.94	4287	0.982	797.573	18.604%	117.463	19.136%	0.03652	0.962
Breast-AdenoCA::S.95	8074	0.984	1338.52	16.578%	189.491	18.132%	0.02137	0.956
Breast-AdenoCA::S.96	5876	0.978	1158.312	19.713%	292.203	20.948%	0.03238	0.973
Breast-AdenoCA::S.97	3762	0.988	684.468	18.194%	125.429	16.004%	0.03795	0.984
Breast-AdenoCA::S.98	2922	0.974	703.016	24.059%	256.918	22.621%	0.04842	0.972
Breast-AdenoCA::S.99	9988	0.993	1503.999	15.058%	271.356	11.809%	0.02038	0.991
Breast-AdenoCA::S.100	4476	0.984	825.243	18.437%	174.455	18.14%	0.027	0.979
