Sample,SBS1,SBS2,SBS5,SBS7a,SBS7b,SBS7c,SBS7d,SBS13,SBS17a,SBS17b,SBS38,SBS40
Skin-Melanoma::S.31,578.8858573128356,44.026620380056094,448.27631686390333,0.0,72.09611270577165,133.34515098410634,2429.3725728550503,552.6009445490522,43.22504124048683,23.58982807285593,133.56461096421387,2002.180971114782
Skin-Melanoma::S.32,0.0,0.0,10896.718161300747,1500.621563671926,0.0,1863.8668034877169,19333.43135705211,327.83345116446316,480.9972878698636,0.0,384.7833092186241,4052.627777699833
Skin-Melanoma::S.33,0.0,0.0,0.0,112308.79123580294,14359.480339720621,1484.8276830245418,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.34,0.0,0.0,1102.8471407177722,3161.48171422652,25915.176632550712,670.5312431736355,281.35515363867825,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.35,541.9137872837479,0.0,9185.398215199637,54587.93174577317,2327.554510150052,0.0,2138.2328338127677,0.0,0.0,0.0,0.0,6659.715576928398
Skin-Melanoma::S.36,0.0,9393.41153594633,0.0,34153.582720549006,7668.824530660177,10553.43115413633,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.37,0.0,0.0,2645.468403591319,0.0,3029.6451011492777,1030.535312094586,3301.953256741368,72.47321795800028,358.03764040501187,0.0,110.94005199947243,3038.5619034268825
Skin-Melanoma::S.38,780.5470186361736,0.0,2321.4907737582535,38612.553985449886,14352.07121964433,17625.762356582287,2973.233248214638,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.39,1914.0453835988076,909.703161506561,0.0,88318.74661314496,0.0,17018.163741816006,6656.620964227968,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.40,0.0,0.0,0.0,12518.235086163226,54647.35748326656,0.0,2491.480637597096,360.0084111441459,0.0,0.0,0.0,0.0
Skin-Melanoma::S.41,0.0,5398.6693329366735,0.0,95273.71240170427,0.0,1540.9488079588923,2708.97258274759,0.0,0.0,0.0,0.0,7154.137299367721
Skin-Melanoma::S.42,679.7725180442636,1165.6942181188256,8573.370200316236,29327.075221542695,50815.77662808244,2353.479671971905,3506.6342198599987,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.43,118.1546918012954,49.860753736425714,2484.4056546772017,0.0,423.09068809887395,7507.564223049045,0.0,0.0,0.0,0.0,83.03122158665163,3954.0071650002255
Skin-Melanoma::S.44,955.4345321026924,5733.431796754255,0.0,103059.35165365791,21981.914100067163,0.0,3958.743326181094,0.0,0.0,0.0,0.0,8141.761231363214
Skin-Melanoma::S.45,0.0,0.0,0.0,218166.4995224696,67726.18827514042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.46,0.0,0.0,3394.253866106495,8210.485894908023,53946.153407286336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.47,2047.1066428670667,0.0,0.0,90095.33173798119,36732.533492269235,15124.303747518408,2787.047153551664,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.48,0.0,0.0,6400.322691611736,29652.980573765664,14745.210443346921,7480.616179641128,1120.2482216125456,0.0,0.0,0.0,0.0,5702.674530777042
Skin-Melanoma::S.49,328.02402850473175,1754.788234976953,2682.490405147292,25905.201084896133,2149.594865863552,0.0,1533.6429862950538,0.0,0.0,0.0,4102.913629061003,11442.76278387065
Skin-Melanoma::S.50,144.10973885006405,0.0,0.0,9967.298715697576,4866.488925729746,6689.3533748514865,3330.4235999356515,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.51,0.0,1428.5716181677462,0.0,108969.56390728745,105269.87643614621,0.0,8031.868546649086,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.52,743.3053556036186,0.0,3811.0261365163133,38874.015579121864,82264.95132156587,0.0,8015.070167860049,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.53,0.0,22780.603588991813,0.0,47212.398448212414,79512.69729086982,3098.9051393739537,2180.460798431272,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.54,367.6338577476762,1960.06828282903,0.0,0.0,39245.062333776776,0.0,2824.851902380048,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.55,0.0,0.0,0.0,277764.0864457569,20841.522684235257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.56,0.0,0.0,0.0,53429.19468546175,2505.140169076031,1527.191976154341,2464.840517581604,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.57,754.8111980284857,0.0,0.0,43442.48238171769,16801.81742110756,0.0,4883.535425236237,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.58,0.0,9709.256805391522,6212.088127548344,165276.46832377661,31384.90277700993,5799.891549987122,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.59,2367.650024702153,51982.583523300535,15699.565453553108,232364.82931613462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.60,0.0,0.0,0.0,70556.66931102978,16129.867614042356,1949.8123540071706,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.61,0.0,0.0,0.0,76758.51500401624,49128.85660105835,0.0,2443.714144038015,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.62,0.0,4066.1510436599096,0.0,59127.10869966416,2157.5570507874063,12023.386983979512,5153.897755803089,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.63,0.0,3407.8014072074907,0.0,67537.02633042635,0.0,10299.174795173507,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.64,0.0,0.0,0.0,80798.41107392464,50205.491985347515,18500.252233514726,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.65,628.801289538711,5636.920397944032,0.0,41550.599642990346,10200.42502231397,4621.345797392374,1944.444706998761,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.66,1636.3628858031539,8397.58736848156,0.0,67190.64821645425,21807.199598993488,10025.018379457157,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.67,876.2590315764481,145.9891877172607,1389.9479832634024,0.0,0.0,71.24893098089717,1845.68236640882,543.6573664650698,0.0,39.708049817303404,0.0,2366.122103930436
Skin-Melanoma::S.68,322.2349004144949,0.0,6855.57410961005,0.0,13545.35047340211,780.0954996918098,0.0,235.89557970407236,0.0,0.0,0.0,0.0
Skin-Melanoma::S.69,0.0,5220.312988488944,0.0,58872.22355911302,0.0,2941.29854120603,3484.3895179065553,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.70,0.0,0.0,1329.6358647425186,12909.31482918037,4965.094907312524,350.4653826005078,4486.646455887567,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.71,0.0,0.0,0.0,9598.132177998854,3348.1997107429547,1845.56083396516,8421.31094010734,514.25500025672,0.0,0.0,0.0,0.0
Skin-Melanoma::S.72,439.8227827011396,0.0,0.0,17940.522050044074,35608.77313880474,3183.830665050341,8995.387854583567,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.73,71.62520065234702,0.0,0.0,5676.784616435032,434.736190141447,2507.025830377548,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.74,735.8786899867624,0.0,0.0,38408.01314896011,15746.78742688768,1117.491308163732,4740.929210016079,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.75,0.0,0.0,6355.68417772202,0.0,19621.883304677864,0.0,1366.3396666139176,0.0,0.0,0.0,662.4368067873863,0.0
Skin-Melanoma::S.76,935.2240704431754,17590.363303821043,8379.011806603736,47575.82260060513,29916.57826408196,7762.606585793735,2290.4058942723,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.77,0.0,0.0,0.0,98410.58293983422,21720.418388871563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.78,1375.3484893882187,2156.038746616731,0.0,59711.59006493842,35612.46962054275,5072.369194182315,5240.672138540206,0.0,1039.0552240005386,0.0,0.0,0.0
Skin-Melanoma::S.79,0.0,50.85468614521211,5156.126195328265,0.0,772.1271774363103,1988.3735498649219,1384.7557578906185,0.0,75.47967667438778,0.0,0.0,0.0
Skin-Melanoma::S.80,3372.2069736782305,0.0,0.0,146331.6338134199,40326.43797201272,24248.142729739153,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.81,1344.6744121900292,0.0,8006.566346076176,27184.49417506087,19525.859981439226,0.0,4816.747169764119,623.9156416469687,389.7188478662762,0.0,0.0,0.0
Skin-Melanoma::S.82,0.0,8989.588016268637,7015.206155872263,187773.3770514423,7614.899093792488,25162.228147537626,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.83,0.0,7301.275133965239,0.0,78284.99168014117,8427.929724407986,5067.395832996962,0.0,0.0,0.0,14138.800101351086,0.0,0.0
Skin-Melanoma::S.84,0.0,0.0,5719.350477495799,23712.736941713407,34245.2277319582,5846.671601032545,0.0,0.0,367.3433262419639,0.0,0.0,0.0
Skin-Melanoma::S.85,1677.2982238650668,25012.06352813637,0.0,107048.153464101,22075.572001433742,1788.075737602188,7535.865614520674,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.86,510.8345381054908,18812.975401064174,6121.773610409349,36752.79726758995,7262.545365177079,2369.3991510770934,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.87,0.0,4309.506453924962,5930.765029831911,78577.2530025509,31747.62529437112,0.0,4749.8091460878895,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.88,0.0,0.0,3375.6947845301593,4841.020315497754,31672.0461160191,8004.72279793244,938.2546745754628,303.3419029200618,0.0,0.0,528.3073059730565,0.0
Skin-Melanoma::S.89,0.0,2146.314459426529,13145.808457900743,48682.413703852384,0.0,6735.53515931841,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.90,0.0,8406.78163876473,3193.104396631881,32029.313337943076,59376.328421750055,6664.376360888307,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.91,0.0,3109.138032637395,7169.67687502761,31333.07936335905,35045.4348354666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.92,143.55791181504614,71.59326464619728,2890.2494628463323,0.0,0.0,6386.060221872599,2489.7436082947575,0.0,270.5580153545517,0.0,0.0,0.0
Skin-Melanoma::S.93,0.0,1346.8225757497974,15812.362594993976,29242.225704267752,13825.2507293631,13261.820694046468,525.3902128922052,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.94,3595.902838587253,17136.03015944771,6493.599285461638,128785.48996626062,0.0,3776.0097621639807,0.0,0.0,0.0,0.0,2255.986546789176,0.0
Skin-Melanoma::S.95,389.51251065287977,1658.2632158381036,5205.603167443951,26043.02556199414,0.0,21797.9479925039,0.0,0.0,0.0,0.0,286.8591732929376,5859.827015604841
Skin-Melanoma::S.96,0.0,0.0,0.0,133458.85249647294,30694.062749239136,0.0,8604.9401831342,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.97,927.6881649813861,0.0,3617.3582482003176,33779.27279585572,7336.2568625198,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.98,527.8591371148508,0.0,199.71344982700475,0.0,3381.060652564301,0.0,1239.31198624505,0.0,0.0,0.0,0.0,0.0
Skin-Melanoma::S.99,0.0,222.41914451193264,1963.938295053881,0.0,0.0,21481.395227191304,0.0,0.0,207.56216292085725,0.0,0.0,0.0
