Sample,SBS1,SBS2,SBS3,SBS5,SBS8,SBS13,SBS18,SBS35,SBS39,SBS40,SBS41
Ovary-AdenoCA::S.30,594.4644711136262,0.0,4079.923669759249,911.5907202562104,0.0,234.55068576878304,67.89612804674798,0.0,185.32870601973974,2774.7013449398405,0.0
Ovary-AdenoCA::S.31,449.6166815372408,70.30468545143071,1752.394887376762,1157.4883093344602,75.33518986334589,529.9150193079547,33.218237444959435,0.0,381.0942717382704,163.19030736347344,0.0
Ovary-AdenoCA::S.32,432.6173018361459,282.88466127089765,6276.44822198144,1201.836785017086,0.0,1485.8167071154505,199.23627868466733,302.80305572839677,0.0,4259.635403768458,142.41924519953437
Ovary-AdenoCA::S.33,490.6382857970124,373.8987057839889,5106.452196194117,228.38324135309264,0.0,0.0,427.7799675883061,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.34,400.879633012715,0.0,10634.895117400054,5410.9993478419165,391.19497590111445,0.0,0.0,0.0,1101.798044312914,0.0,347.1097869218417
Ovary-AdenoCA::S.35,875.7049894667375,0.0,3011.7509425746352,2531.0212314025966,0.0,299.4979573648687,72.97882900090544,0.0,0.0,0.0,198.0235682417395
Ovary-AdenoCA::S.36,698.7996075170712,312.0676307978752,714.8632372164583,387.0972366714634,0.0,32.49878757372674,0.0,0.0,38.10580627579552,326.6835962769721,0.0
Ovary-AdenoCA::S.37,1172.6516743292307,0.0,6959.952309279941,0.0,133.29550721895305,633.8324156538197,0.0,0.0,0.0,0.0,349.2445442258609
Ovary-AdenoCA::S.38,661.3041942906889,27.630108107913884,4863.852955288828,160.17817635363826,0.0,23.7083183776543,0.0,114.05712433424428,93.95473078107494,530.8301998222835,0.0
Ovary-AdenoCA::S.39,786.3110124233856,0.0,0.0,614.8084180793359,28.134221919556392,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.40,673.3873122352611,432.10380247718615,1548.3362699972884,3339.75086955475,638.9406528639381,0.0,868.5971796178281,0.0,202.35592317653092,5312.615173206739,0.0
Ovary-AdenoCA::S.41,846.0502015609391,185.96989968582994,3547.88457683391,873.5735740373284,0.0,620.3424997862444,0.0,0.0,0.0,3360.651926257833,0.0
Ovary-AdenoCA::S.42,412.5988904439961,53.20008124222514,1535.2826407408395,2091.1077105284853,0.0,16.737478165111906,29.235678942711555,0.0,131.2167984982368,0.0,36.7517539027
Ovary-AdenoCA::S.43,651.2700609335125,483.3730813550753,3392.4244736187356,1440.051894256459,0.0,0.0,0.0,0.0,0.0,0.0,41.93998367882614
Ovary-AdenoCA::S.44,467.97029630924845,436.96446906736014,4534.374234646043,3686.515065610047,0.0,42.59432358258775,104.27417141690376,74.81609927212449,351.10618677410343,4439.626865527563,0.0
Ovary-AdenoCA::S.45,622.3851073039117,157.84326652004128,4795.185128140119,797.0774030075783,0.0,593.5542375536829,439.4244292392792,0.0,0.0,479.4948578916514,0.0
Ovary-AdenoCA::S.46,278.919819521453,0.0,0.0,189.99261602250243,165.33853922140767,41.60202335334195,37.45596273671856,0.0,0.0,2857.8487844513047,0.0
Ovary-AdenoCA::S.47,613.4570801005797,0.0,1600.4872198699454,3671.1729006846795,0.0,437.7935133766112,0.0,0.0,139.72520234753233,0.0,0.0
Ovary-AdenoCA::S.48,836.6527709829667,94.2101189995693,8892.464885250767,617.9618870326377,627.4429871222496,559.4074460009945,639.7086923503067,145.6802027306321,414.97056186318764,3252.964070608138,0.0
Ovary-AdenoCA::S.49,526.583191553223,0.0,4189.731937927131,0.0,0.0,252.2919012716766,0.0,389.2050529893632,210.77840122241554,10319.93409821901,277.0634513048602
Ovary-AdenoCA::S.50,906.571685308106,416.7227604211585,622.3202896251078,1430.7518258342316,0.0,1406.867944379992,0.0,82.42510245910316,0.0,0.0,0.0
Ovary-AdenoCA::S.51,767.0475256328565,0.0,10853.671001423241,966.6489767523539,576.1116996821178,151.7422309475158,0.0,0.0,927.7581955960778,0.0,120.8517200476403
Ovary-AdenoCA::S.52,596.8475904270819,11.405041949326215,4882.468325993007,740.2241177196485,0.0,18.869349413907607,47.55317244336898,276.3921231102001,0.0,0.0,0.0
Ovary-AdenoCA::S.53,305.2789404381647,0.0,2080.657989626644,0.0,101.24320093171028,54.409809184302816,102.11215931806622,39.53089846149294,130.64269221866675,218.91520650661462,37.943860483678066
Ovary-AdenoCA::S.54,315.4355439049151,85.11939949772672,4597.481804917985,364.7691855812834,0.0,427.8219011576875,278.7998115285483,0.0,0.0,2966.75617830617,0.0
Ovary-AdenoCA::S.55,599.5380849783661,242.55952160243197,0.0,2101.228882233787,0.0,0.0,0.0,78.3501966910616,0.0,0.0,0.0
Ovary-AdenoCA::S.56,976.9198011367805,0.0,4425.126637489651,0.0,184.85624329395307,16.828136874871237,0.0,69.12074118788038,0.0,0.0,0.0
Ovary-AdenoCA::S.57,398.0615327094308,0.0,2846.2540432383507,2074.9907103001283,0.0,1804.323256107003,41.89635073716478,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.58,581.1340670791886,0.0,6098.685522667532,0.0,0.0,714.2703260090602,0.0,0.0,0.0,427.10190286402553,0.0
Ovary-AdenoCA::S.59,401.71850628467405,399.60157566553113,4686.977936896551,2295.29785022991,0.0,52.54755140621529,72.50318296520882,0.0,0.0,0.0,59.990920572061334
Ovary-AdenoCA::S.60,613.4935174594209,142.3821366295375,5342.970541279997,2916.9968592941573,0.0,185.44086801823,63.138606281692354,0.0,0.0,1770.1571135405466,0.0
Ovary-AdenoCA::S.61,532.1887899092679,655.6370843839728,1498.2217852923961,2516.6484959387008,105.9999813912567,0.0,0.0,0.0,113.80976503883797,3998.451059684809,159.28454726937494
Ovary-AdenoCA::S.62,819.6816694441063,0.0,6342.565034735803,801.3394916725539,247.08401594855548,45.983644108747775,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.63,1134.3992068194327,0.0,4980.858965186725,619.6314793492934,318.03793970614026,0.0,0.0,0.0,0.0,3623.2806401743246,0.0
Ovary-AdenoCA::S.64,564.9696975394995,0.0,7034.742990475701,1319.5480429846941,0.0,160.83668763524508,0.0,0.0,0.0,0.0,106.11309385669212
Ovary-AdenoCA::S.65,532.729100485335,0.0,6473.77912669283,0.0,2127.8341453398075,0.0,0.0,634.9496906238443,713.6417388625733,0.0,0.0
Ovary-AdenoCA::S.66,596.5704556365872,14.118456512961453,2353.1969150827845,3368.3218212863567,0.0,936.3557111696393,0.0,149.32200328477327,0.0,0.0,93.95177057289175
Ovary-AdenoCA::S.67,374.09278649912056,0.0,0.0,1252.9297397728342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.68,856.5302719795153,0.0,2315.4673587716543,857.9551951319295,0.0,9.435306635765585,0.0,64.72210290996802,0.0,0.0,0.0
Ovary-AdenoCA::S.69,616.3558853911827,108.82431121287472,522.2481566336847,1735.8000318333693,79.72148912471981,241.34087236713458,0.0,0.0,192.31742681239385,3401.2059050518337,0.0
Ovary-AdenoCA::S.70,393.7659006275337,269.70890169168337,4211.612416795927,292.90589746312776,149.70475142329752,30.76986116430908,163.33576939465726,0.0,0.0,4397.3226490445695,0.0
Ovary-AdenoCA::S.71,529.1311606347359,0.0,5342.068119290195,2685.462130182774,0.0,54.00572340559594,268.24364038735257,68.59433349914352,0.0,0.0,143.75638384514806
Ovary-AdenoCA::S.72,483.0715382974776,0.0,3140.0707939103304,1315.6056632214054,294.8048832687622,383.9431694727591,0.0,160.50225568568075,127.97954664451768,3669.655332287445,0.0
Ovary-AdenoCA::S.73,434.4729432036612,0.0,2004.6281784259593,781.0592834513855,0.0,0.0,23.63289984354363,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.74,312.99540586431334,266.32317295235583,5617.249408263875,1034.9607786412123,0.0,0.0,0.0,84.95826940657372,683.2336372628106,5323.7101002533245,0.0
Ovary-AdenoCA::S.75,277.00809156695294,0.0,5830.9174687293025,1521.457318004871,100.81546358356168,0.0,63.59554168692538,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.76,642.7635945727931,0.0,3588.028569457326,1821.2218525034307,241.3539061352602,82.46395480250781,482.06686032297745,101.45520856587596,0.0,0.0,0.0
Ovary-AdenoCA::S.77,387.93527237237555,0.0,4149.5782483214925,1095.4679975361003,0.0,0.0,0.0,0.0,82.62881476288652,0.0,175.53098230566457
Ovary-AdenoCA::S.78,581.0881619278322,663.0715089629329,2223.341712651782,607.6401140802692,0.0,351.66434935619026,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.79,1028.6811791780601,25.276748832227536,3274.7136620623537,752.9863712497557,0.0,168.48403025217513,0.0,0.0,89.41553506268906,0.0,30.195384012063784
Ovary-AdenoCA::S.80,250.45056470310382,0.0,2168.670237478278,103.52331126265038,0.0,473.15320939806406,82.43218092313484,0.0,0.0,0.0,31.697544882571687
Ovary-AdenoCA::S.81,483.6610301126781,0.0,2701.8235375620316,1988.0394732067955,164.29943819824373,65.94858877280095,0.0,0.0,0.0,4624.659282449476,0.0
Ovary-AdenoCA::S.82,528.4780442238525,0.0,7548.605390843195,1905.0832980621358,276.515624183529,544.2588169243539,0.0,0.0,596.9580227515046,3390.7102503676992,245.92797803558733
Ovary-AdenoCA::S.83,197.55437562605528,85.9582883269673,11687.409037349693,3003.9558516040643,446.25310796140093,805.9745924233413,0.0,97.76122797930141,0.0,0.0,155.0362517993051
Ovary-AdenoCA::S.84,493.1690755767266,115.6922400232885,6846.040703676348,394.2467197719637,75.25722109178811,0.0,0.0,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.85,501.9385813300479,127.55278838133651,7190.005934932077,2488.7475104499695,0.0,403.2237424448323,0.0,328.4437195999709,0.0,609.6470383587816,0.0
Ovary-AdenoCA::S.86,698.5712970606936,0.0,5345.116969830089,2245.652669845327,0.0,64.4923382773158,39.75110430798188,101.22913810838577,0.0,0.0,102.30926411828129
Ovary-AdenoCA::S.87,276.4660208325993,30.484756976881904,2154.3860832378077,2393.9289172923995,0.0,0.0,609.4132158403834,0.0,0.0,0.0,0.0
Ovary-AdenoCA::S.88,216.25339527105967,0.0,9813.514069751389,1804.2103875660623,163.98323789253914,0.0,302.33958697100474,85.6624743963143,1334.0629209679355,0.0,310.24157563705717
Ovary-AdenoCA::S.89,412.4275395262914,543.1885938621416,1060.137795042495,538.4489247108731,133.3693445974977,0.0,0.0,0.0,167.40424152306457,0.0,0.0
Ovary-AdenoCA::S.90,295.37542186794485,0.0,7834.636928338921,3766.283048666115,0.0,271.54056268150157,265.7466679769969,0.0,0.0,3427.3156720870084,0.0
Ovary-AdenoCA::S.91,318.0862007122669,10.111365367863469,2195.015929480901,339.83063941144957,0.0,64.09313177907185,624.9518572008554,110.05406842135287,0.0,0.0,0.0
Ovary-AdenoCA::S.92,639.2595198112816,822.6371209771945,5455.3839774559265,3106.7691766738444,0.0,615.7749546419125,601.3584534243159,269.7979670508728,704.2237821944894,0.0,0.0
Ovary-AdenoCA::S.93,480.8651590823739,257.5247071840133,0.0,1084.6713621816662,0.0,518.9140278092314,0.0,0.0,0.0,0.0,35.67106744501682
Ovary-AdenoCA::S.94,470.9457281133507,0.0,5869.490767981936,196.47262321098071,0.0,0.0,261.569795167231,386.39056863432216,0.0,3651.4158450845825,180.78447441401366
Ovary-AdenoCA::S.95,323.60540410193477,225.2600252396459,4357.390161668829,0.0,0.0,33.50861839461439,56.97430555020435,0.0,124.71672934886134,0.0,0.0
Ovary-AdenoCA::S.96,918.1317147108614,15.17273045051722,3697.786020479943,1595.787790145396,0.0,0.0,0.0,201.8324064858369,0.0,493.86841162974036,0.0
Ovary-AdenoCA::S.97,143.42101917313622,369.5281875720417,5249.8767953474,1533.4635166071214,0.0,62.53144820852614,0.0,66.69993001848158,0.0,5052.580924498351,167.97396708515998
Ovary-AdenoCA::S.98,290.33727233168224,159.9102828711099,3313.6075271505315,856.0004095602866,216.21405472756848,0.0,0.0,167.93216907972644,0.0,0.0,92.0032366639603
Ovary-AdenoCA::S.99,779.4781194449356,0.0,2312.2330013445626,0.0,0.0,977.384489354933,0.0,112.75824197584143,0.0,0.0,48.8377117929566
