Sample.ID,Tool,MD,SMD,sens,prec,F1,Combined,spec,scaled_L2,KL,sum_sens_spec,cancer.type
Breast-AdenoCA::S.25,deconstruct,1694.46147331672,0.412880475954365,1,0.75,0.857142857142857,2.33711952404563,0.9,0.730219819447257,0.380478209049755,1.9,Breast-AdenoCA
Breast-AdenoCA::S.26,deconstruct,946.47176392494,0.155108450331849,0.75,1,0.857142857142857,2.59489154966815,1,0.896270427263208,0.211149125369739,1.75,Breast-AdenoCA
Breast-AdenoCA::S.27,deconstruct,3142.91230663967,0.514893890340706,0.666666666666667,0.8,0.727272727272727,1.95177277632596,0.857142857142857,0.703124841162677,1.56885784688554,1.52380952380952,Breast-AdenoCA
Breast-AdenoCA::S.28,deconstruct,618.024144166038,0.0649116840842388,1,1,1,2.93508831591576,1,0.962187215482002,0.00519507815443873,2,Breast-AdenoCA
Breast-AdenoCA::S.29,deconstruct,589.039302594814,0.080978732828542,0.8,1,0.888888888888889,2.71902126717146,1,0.954265676088729,0.207900368440235,1.8,Breast-AdenoCA
Breast-AdenoCA::S.30,deconstruct,1996.25794136162,0.224702604835842,0.6,0.75,0.666666666666667,2.12529739516416,0.875,0.894907652731106,0.454520648097424,1.475,Breast-AdenoCA
Breast-AdenoCA::S.31,deconstruct,1242.67680445569,0.29736224083649,1,0.8,0.888888888888889,2.50263775916351,0.888888888888889,0.807501027091589,0.234895424993653,1.88888888888889,Breast-AdenoCA
Breast-AdenoCA::S.32,deconstruct,184.493847257374,0.060868969731895,0.75,1,0.857142857142857,2.68913103026811,1,0.961126889565634,0.0210010765086292,1.75,Breast-AdenoCA
Breast-AdenoCA::S.33,deconstruct,738.733517398834,0.250163737690089,0.75,0.75,0.75,2.24983626230991,0.888888888888889,0.84699938830119,0.206804147832607,1.63888888888889,Breast-AdenoCA
Breast-AdenoCA::S.34,deconstruct,428.277662407478,0.118702234591873,0.5,1,0.666666666666667,2.38129776540813,1,0.906267095307991,0.0595618193368355,1.5,Breast-AdenoCA
Breast-AdenoCA::S.35,deconstruct,125.86139195534,0.0652469631702126,0.8,1,0.888888888888889,2.73475303682979,1,0.964386762588385,0.0638787272734586,1.8,Breast-AdenoCA
Breast-AdenoCA::S.36,deconstruct,1854.68901338508,0.199107784582403,0.8,1,0.888888888888889,2.6008922154176,1,0.870290590379126,0.0717870005243435,1.8,Breast-AdenoCA
Breast-AdenoCA::S.37,deconstruct,2136.68224108897,0.203862440710712,0.5,1,0.666666666666667,2.29613755928929,1,0.907543301975729,0.588809301533714,1.5,Breast-AdenoCA
Breast-AdenoCA::S.38,deconstruct,234.215961906079,0.131952654594974,0.75,1,0.857142857142857,2.61804734540503,1,0.926232135504586,0.350668453804396,1.75,Breast-AdenoCA
Breast-AdenoCA::S.39,deconstruct,3824.40179661618,0.197950403551562,0.571428571428571,1,0.727272727272727,2.37347816787701,1,0.895085021237777,0.130601754833978,1.57142857142857,Breast-AdenoCA
Breast-AdenoCA::S.40,deconstruct,262.133066331174,0.101838798108459,1,1,1,2.89816120189154,1,0.913260163047105,0.00656358015070198,2,Breast-AdenoCA
Breast-AdenoCA::S.41,deconstruct,1836.33571445369,0.117195463300382,0.4,1,0.571428571428571,2.28280453669962,1,0.946079078940252,0.335937260419662,1.4,Breast-AdenoCA
Breast-AdenoCA::S.42,deconstruct,473.548037541161,0.0836805155577242,0.6,1,0.75,2.51631948444228,1,0.95456991669961,0.186303457107839,1.6,Breast-AdenoCA
Breast-AdenoCA::S.43,deconstruct,861.943964979881,0.191500547651607,0.6,1,0.75,2.40849945234839,1,0.896340291713132,0.360990833906619,1.6,Breast-AdenoCA
Breast-AdenoCA::S.44,deconstruct,8027.96772150114,0.900501146550885,0.4,0.666666666666667,0.5,1.16616552011578,0.875,0.480318158159152,2.22249630571441,1.275,Breast-AdenoCA
Breast-AdenoCA::S.45,deconstruct,50.9967075081411,0.0356122259135063,0.666666666666667,1,0.8,2.63105444075316,1,0.978840187368501,0.0439489199719926,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.46,deconstruct,2741.85764537531,0.24374234557519,0.8,1,0.888888888888889,2.55625765442481,1,0.849717638893931,0.205846783053183,1.8,Breast-AdenoCA
Breast-AdenoCA::S.47,deconstruct,830.484626533682,0.118235282820854,0.5,1,0.666666666666667,2.38176471717915,1,0.943195160465593,0.364610862667574,1.5,Breast-AdenoCA
Breast-AdenoCA::S.48,deconstruct,1102.73463231341,0.117075552852045,0.833333333333333,1,0.909090909090909,2.71625778048129,1,0.936043221565934,0.317469717358521,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.49,deconstruct,5491.98892295317,0.375623344706461,0.6,0.75,0.666666666666667,1.97437665529354,0.875,0.780737152603787,0.873340176308068,1.475,Breast-AdenoCA
Breast-AdenoCA::S.50,deconstruct,2053.3934298701,0.170011047348079,0.666666666666667,1,0.8,2.49665561931859,1,0.914779823241817,0.308335384807703,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.51,deconstruct,1495.52502467048,0.307594616345224,0.6,0.75,0.666666666666667,2.04240538365478,0.875,0.840607930910836,0.522109126750238,1.475,Breast-AdenoCA
Breast-AdenoCA::S.52,deconstruct,1980.93590475867,0.137938577032147,0.5,1,0.666666666666667,2.36206142296785,1,0.928603124033394,0.246729532081739,1.5,Breast-AdenoCA
Breast-AdenoCA::S.53,deconstruct,86.223243695074,0.0388743208724409,0.666666666666667,1,0.8,2.62779234579423,1,0.972168113686616,0.110488564848853,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.54,deconstruct,906.00275623512,0.0590229808622228,0.75,1,0.857142857142857,2.69097701913778,1,0.965898759289047,0.0981324463360014,1.75,Breast-AdenoCA
Breast-AdenoCA::S.55,deconstruct,1511.10286782686,0.149023951462215,0.833333333333333,1,0.909090909090909,2.68430938187112,1,0.930826557641029,0.197386125498411,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.56,deconstruct,136.013366590119,0.0765841028097517,1,1,1,2.92341589719025,1,0.957421614590922,0.00892492157681346,2,Breast-AdenoCA
Breast-AdenoCA::S.57,deconstruct,1205.71733532262,0.239752900243114,0.8,0.8,0.8,2.36024709975689,0.875,0.872843835382417,0.482056931921042,1.675,Breast-AdenoCA
Breast-AdenoCA::S.58,deconstruct,965.90644865481,0.0634129758833253,0.6,1,0.75,2.53658702411667,1,0.958047193834723,0.201214542286403,1.6,Breast-AdenoCA
Breast-AdenoCA::S.59,deconstruct,3107.77280585612,0.716076683376987,1,0.75,0.857142857142857,2.03392331662301,0.9,0.520382793829138,0.9506066350617,1.9,Breast-AdenoCA
Breast-AdenoCA::S.60,deconstruct,744.117614854651,0.050744518197944,0.75,1,0.857142857142857,2.69925548180206,1,0.968850101454403,0.120582359464063,1.75,Breast-AdenoCA
Breast-AdenoCA::S.61,deconstruct,6371.23088728762,0.677502221106723,0.571428571428571,0.8,0.666666666666667,1.69392635032185,0.833333333333333,0.668718098878137,1.21405385048575,1.4047619047619,Breast-AdenoCA
Breast-AdenoCA::S.62,deconstruct,31.6930333787951,0.0250934547733928,1,1,1,2.97490654522661,1,0.985405421313952,0.00102721068902601,2,Breast-AdenoCA
Breast-AdenoCA::S.63,deconstruct,1243.39590125657,0.115300065027501,0.75,1,0.857142857142857,2.6346999349725,1,0.920458576712258,0.166731138783021,1.75,Breast-AdenoCA
Breast-AdenoCA::S.64,deconstruct,1984.08208225722,0.227089628277123,0.75,0.75,0.75,2.27291037172288,0.888888888888889,0.879790511243591,0.287740372898373,1.63888888888889,Breast-AdenoCA
Breast-AdenoCA::S.65,deconstruct,1130.67134419618,0.154759286093098,0.5,1,0.666666666666667,2.3452407139069,1,0.911514110967353,0.549391446526733,1.5,Breast-AdenoCA
Breast-AdenoCA::S.66,deconstruct,1007.2329179734,0.175353920259994,1,0.8,0.888888888888889,2.62464607974001,0.888888888888889,0.890828857014696,0.15842763466957,1.88888888888889,Breast-AdenoCA
Breast-AdenoCA::S.67,deconstruct,5122.23077335073,0.431964140103789,0.666666666666667,0.8,0.727272727272727,2.03470252656288,0.857142857142857,0.782482541080587,0.563628382560965,1.52380952380952,Breast-AdenoCA
Breast-AdenoCA::S.68,deconstruct,1255.5178319123,0.242097537969977,0.6,0.75,0.666666666666667,2.10790246203002,0.875,0.874229605284432,0.525026104038835,1.475,Breast-AdenoCA
Breast-AdenoCA::S.69,deconstruct,871.41244198989,0.0968989705315123,0.5,1,0.666666666666667,2.40310102946849,1,0.947765520330895,0.313389064615901,1.5,Breast-AdenoCA
Breast-AdenoCA::S.70,deconstruct,309.248363034868,0.0804287029999657,0.6,1,0.75,2.51957129700003,1,0.956776881001323,0.149622108899846,1.6,Breast-AdenoCA
Breast-AdenoCA::S.71,deconstruct,1601.4209596935,0.245278137493261,0.833333333333333,1,0.909090909090909,2.58805519584007,1,0.845704238738805,0.559607845312986,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.72,deconstruct,480.337150974132,0.153413334709081,0.75,1,0.857142857142857,2.59658666529092,1,0.909295025484578,0.316797615681712,1.75,Breast-AdenoCA
Breast-AdenoCA::S.73,deconstruct,80.1794548200501,0.0674343606560556,0.75,1,0.857142857142857,2.68256563934394,1,0.947134571190457,0.017269813327268,1.75,Breast-AdenoCA
Breast-AdenoCA::S.74,deconstruct,3915.10829972571,0.247072340005409,0.4,0.666666666666667,0.5,1.81959432666126,0.875,0.874552781041126,0.641493667999311,1.275,Breast-AdenoCA
Breast-AdenoCA::S.75,deconstruct,406.853286845132,0.0964564454350716,0.5,1,0.666666666666667,2.40354355456493,1,0.940736136048554,0.388998285476326,1.5,Breast-AdenoCA
Breast-AdenoCA::S.76,deconstruct,1883.24544432694,0.141437885416969,0.6,1,0.75,2.45856211458303,1,0.923096845350483,0.281994546794245,1.6,Breast-AdenoCA
Breast-AdenoCA::S.77,deconstruct,1022.47222564234,0.201512066543622,0.333333333333333,1,0.5,2.13182126678971,1,0.907409639696742,0.595735153372104,1.33333333333333,Breast-AdenoCA
Breast-AdenoCA::S.78,deconstruct,4537.2130282031,0.453132230920114,0.4,0.666666666666667,0.5,1.61353443574655,0.875,0.760457818793106,1.29212440386954,1.275,Breast-AdenoCA
Breast-AdenoCA::S.79,deconstruct,2144.31729838036,0.305240896566599,0.8,0.8,0.8,2.2947591034334,0.875,0.840535433235769,0.481618785348167,1.675,Breast-AdenoCA
Breast-AdenoCA::S.80,deconstruct,981.15035537061,0.0852655214539506,0.5,1,0.666666666666667,2.41473447854605,1,0.944417269247485,0.0209482203775252,1.5,Breast-AdenoCA
Breast-AdenoCA::S.81,deconstruct,579.300229073133,0.0723401884456959,0.6,1,0.75,2.5276598115543,1,0.960204581185224,0.162288339604845,1.6,Breast-AdenoCA
Breast-AdenoCA::S.82,deconstruct,2123.14075683228,0.259330738589505,0.25,0.5,0.333333333333333,1.4906692614105,0.888888888888889,0.874844080678452,0.751678113286132,1.13888888888889,Breast-AdenoCA
Breast-AdenoCA::S.83,deconstruct,1568.63497178244,0.143792737352868,0.8,1,0.888888888888889,2.65620726264713,1,0.90734333610863,0.173510179517502,1.8,Breast-AdenoCA
Breast-AdenoCA::S.84,deconstruct,130.153009109547,0.0435148810128876,0.75,1,0.857142857142857,2.70648511898711,1,0.967280671194638,-0.000714519510424654,1.75,Breast-AdenoCA
Breast-AdenoCA::S.85,deconstruct,676.684754621429,0.0988005189986026,0.6,1,0.75,2.5011994810014,1,0.93580691983133,0.363912664611352,1.6,Breast-AdenoCA
Breast-AdenoCA::S.86,deconstruct,1014.6952942151,0.116084577761709,0.4,1,0.571428571428571,2.28391542223829,1,0.941074052770078,0.343858074553598,1.4,Breast-AdenoCA
Breast-AdenoCA::S.87,deconstruct,2074.00132686615,0.137871523423928,0.6,1,0.75,2.46212847657607,1,0.92562473397878,0.122100678174567,1.6,Breast-AdenoCA
Breast-AdenoCA::S.88,deconstruct,1897.2130635544,0.135689676981433,0.5,1,0.666666666666667,2.36431032301857,1,0.925950506413529,0.444782177151483,1.5,Breast-AdenoCA
Breast-AdenoCA::S.89,deconstruct,492.404736982954,0.146374773181615,0.6,1,0.75,2.45362522681838,1,0.914417858854136,0.219388160743111,1.6,Breast-AdenoCA
Breast-AdenoCA::S.90,deconstruct,862.846552592747,0.148664120019426,1,0.833333333333333,0.909090909090909,2.68466921331391,0.875,0.91429856968527,0.149804440041393,1.875,Breast-AdenoCA
Breast-AdenoCA::S.91,deconstruct,5196.98355625267,0.323759254688056,0.8,0.8,0.8,2.27624074531194,0.875,0.815852332136039,0.41225982760227,1.675,Breast-AdenoCA
Breast-AdenoCA::S.92,deconstruct,743.06899247164,0.100523402661207,0.4,1,0.571428571428571,2.29947659733879,1,0.93935414558876,0.399315863254021,1.4,Breast-AdenoCA
Breast-AdenoCA::S.93,deconstruct,2521.38594015348,0.2128111023087,0.714285714285714,1,0.833333333333333,2.50147461197701,1,0.877976374389542,0.188761223675714,1.71428571428571,Breast-AdenoCA
Breast-AdenoCA::S.94,deconstruct,648.383424435629,0.151244092473905,0.833333333333333,1,0.909090909090909,2.68208924085943,1,0.919290666476051,0.256814650280997,1.83333333333333,Breast-AdenoCA
Breast-AdenoCA::S.95,deconstruct,1059.48992971297,0.131222433702374,0.666666666666667,1,0.8,2.53544423296429,1,0.923543146294058,0.0559755786105555,1.66666666666667,Breast-AdenoCA
Breast-AdenoCA::S.96,deconstruct,2772.03756716285,0.471755882771077,1,0.75,0.857142857142857,2.27824411722892,0.9,0.695686766542236,0.499505245438013,1.9,Breast-AdenoCA
Breast-AdenoCA::S.97,deconstruct,549.06761004017,0.145950986188243,1,0.833333333333333,0.909090909090909,2.68738234714509,0.875,0.920783561438828,0.133715134186659,1.875,Breast-AdenoCA
Breast-AdenoCA::S.98,deconstruct,294.837079865716,0.10090249139826,0.75,1,0.857142857142857,2.64909750860174,1,0.931006983257896,0.369164404315998,1.75,Breast-AdenoCA
Breast-AdenoCA::S.99,deconstruct,248.584572093022,0.0248883231971388,1,1,1,2.97511167680286,1,0.986314243700928,0.00062939872434597,2,Breast-AdenoCA
Breast-AdenoCA::S.100,deconstruct,166.16520976392,0.0371235946746917,1,1,1,2.96287640532531,1,0.979986720390178,0.00208600050250669,2,Breast-AdenoCA
ColoRect-AdenoCA::S.1,deconstruct,504.12537227839,0.0643263203111382,1,1,1,2.93567367968886,1,0.948441811136914,1.39611871887018e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.2,deconstruct,932.056365777191,0.0641646954273159,1,1,1,2.93583530457268,1,0.959973587043811,0.00737261307666608,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.3,deconstruct,1031.52235043292,0.105032313454121,1,1,1,2.89496768654588,1,0.932945492040347,0.0112448261656811,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.4,deconstruct,107.73839348772,0.027505334053541,1,1,1,2.97249466594646,1,0.980093512391616,0.000895203702602603,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.5,deconstruct,7534.82083095408,0.286060016361203,0.75,1,0.857142857142857,2.4639399836388,1,0.822840825729496,0.742309984146894,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.6,deconstruct,984.20910586185,0.0510561345573404,1,1,1,2.94894386544266,1,0.972588435306562,0.00655916844511951,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.7,deconstruct,247.99789022288,0.0300895280542198,1,1,1,2.96991047194578,1,0.975323731594049,0.00154884978944495,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.8,deconstruct,350.14415198242,0.0470244630650578,1,1,1,2.95297553693494,1,0.969764260982551,0.00421836779030102,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.9,deconstruct,916.57388408458,0.0524655915331757,1,1,1,2.94753440846682,1,0.971117335309982,0.00255994738213516,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.10,deconstruct,648.30926182396,0.0604146176333948,1,1,1,2.93958538236661,1,0.964772892566351,0.00575430579088823,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.11,deconstruct,5990.32816064322,0.309978171314009,0.6,1,0.75,2.29002182868599,1,0.825801628357081,0.79128304048031,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.12,deconstruct,1312.07567160214,0.137117323816714,1,1,1,2.86288267618329,1,0.921657239879992,0.0484979110877816,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.13,deconstruct,4652.7482354049,0.248903238399663,0.6,1,0.75,2.35109676160034,1,0.883676706203346,0.593028821891737,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.14,deconstruct,2498.06328687799,0.106160523856954,0.75,1,0.857142857142857,2.64383947614305,1,0.942132202810311,0.165482736166926,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.15,deconstruct,1248.37492174059,0.12455102481698,0.75,1,0.857142857142857,2.62544897518302,1,0.927656950079881,0.247658016312703,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.16,deconstruct,6225.83904374894,0.647513161076333,0.75,1,0.857142857142857,2.10248683892367,1,0.597451428614389,1.72887840918457,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.17,deconstruct,3596.08575919699,0.239021984659155,1,1,1,2.76097801534084,1,0.853921017571569,0.0872437981287418,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.18,deconstruct,700.9559001729,0.0424821757680546,1,1,1,2.95751782423195,1,0.970345163412178,0.00179820198402068,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.19,deconstruct,1105.45515143379,0.0734424097418144,1,1,1,2.92655759025819,1,0.952734248187627,0.00964499316893054,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.20,deconstruct,1037.3674385201,0.0657227216497783,1,1,1,2.93427727835022,1,0.954717726024438,0.00421977490737835,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.21,deconstruct,2178.13318666639,0.13384951678648,0.75,1,0.857142857142857,2.61615048321352,1,0.925697736452831,0.317504374877636,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.22,deconstruct,795.213965959885,0.272800674428777,1,0.5,0.666666666666667,2.22719932557122,0.888888888888889,0.807100793199148,0.276872300911174,1.88888888888889,ColoRect-AdenoCA
ColoRect-AdenoCA::S.23,deconstruct,1169.50590672926,0.0801910248717266,1,1,1,2.91980897512827,1,0.948723171409422,0.00460867519768783,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.24,deconstruct,4512.71193659389,0.553503242560271,0.666666666666667,1,0.8,2.1131634241064,1,0.647517526484891,1.474519319525,1.66666666666667,ColoRect-AdenoCA
ColoRect-AdenoCA::S.25,deconstruct,568.65908216727,0.0483101760400365,1,1,1,2.95168982395996,1,0.971082847237405,0.00397213252451741,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.26,deconstruct,734.00031599132,0.0432655653398951,1,1,1,2.9567344346601,1,0.974997731662676,0.00356890314203217,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.27,deconstruct,2276.50159585348,0.164737071846985,1,0.8,0.888888888888889,2.63526292815302,0.833333333333333,0.89484138166789,0.195065793477079,1.83333333333333,ColoRect-AdenoCA
ColoRect-AdenoCA::S.28,deconstruct,2860.12328549514,0.167877166490294,0.75,1,0.857142857142857,2.58212283350971,1,0.910589264840201,0.270617655167486,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.29,deconstruct,421.90272602014,0.0454098295145991,1,1,1,2.9545901704854,1,0.972316892231583,0.00275591661454671,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.30,deconstruct,6848.63194868675,0.309458765925026,0.8,1,0.888888888888889,2.49054123407497,1,0.839783690853624,0.390411169046621,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.31,deconstruct,3138.19360926236,0.202125055343447,1,1,1,2.79787494465655,1,0.880444804358303,0.0595158215186458,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.32,deconstruct,190.54954308255,0.0406809442960183,1,1,1,2.95931905570398,1,0.971013109891523,6.21460752481903e-05,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.33,deconstruct,1283.98594530726,0.0896763476258737,0.75,1,0.857142857142857,2.66032365237413,1,0.938144988357967,0.298585957953206,1.75,ColoRect-AdenoCA
ColoRect-AdenoCA::S.34,deconstruct,1440.50155859891,0.113131356208192,1,1,1,2.88686864379181,1,0.935609382617829,0.036354134985808,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.35,deconstruct,757.10665522913,0.0703303906390274,1,1,1,2.92966960936097,1,0.955811707692603,0.00599916617479389,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.36,deconstruct,1166.18066374131,0.0758392835885615,0.8,1,0.888888888888889,2.72416071641144,1,0.952128219905157,0.235924626936387,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.37,deconstruct,4438.88612613146,0.223610202313811,1,1,1,2.77638979768619,1,0.865838855098857,0.0599534864689685,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.38,deconstruct,3408.13118195319,0.312873513444707,0.8,1,0.888888888888889,2.48712648655529,1,0.815545608852902,0.705688838110531,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.39,deconstruct,2654.76973982565,0.130065638127757,0.6,1,0.75,2.46993436187224,1,0.918969897521267,0.562722193351001,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.40,deconstruct,394.4699741902,0.056538623217744,1,1,1,2.94346137678226,1,0.957142648735354,0.00226297194502159,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.41,deconstruct,2694.24778847717,0.140449762210143,0.6,1,0.75,2.45955023778986,1,0.924218899173267,0.242162971624298,1.6,ColoRect-AdenoCA
ColoRect-AdenoCA::S.42,deconstruct,1733.6166603563,0.107033195058116,0.8,1,0.888888888888889,2.69296680494188,1,0.943951033159479,0.189229500766875,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.43,deconstruct,964.053722996281,0.0514024912288073,1,1,1,2.94859750877119,1,0.97381215005118,0.00290368237309787,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.44,deconstruct,1543.61493955249,0.0690655453938474,1,1,1,2.93093445460615,1,0.957395425744992,0.00987391102858149,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.45,deconstruct,4834.18758221374,0.27282507941835,0.8,1,0.888888888888889,2.52717492058165,1,0.86063808339927,0.281566011253343,1.8,ColoRect-AdenoCA
ColoRect-AdenoCA::S.46,deconstruct,616.09419549224,0.0661897502677525,1,1,1,2.93381024973225,1,0.96268027915464,0.00583845135375775,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.47,deconstruct,1270.38563773251,0.0844278352982329,1,1,1,2.91557216470177,1,0.952123033717475,0.00894997990082235,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.48,deconstruct,6855.57588908141,0.272133053710758,1,1,1,2.72786694628924,1,0.810653880216872,0.0997958146023616,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.49,deconstruct,2041.54354037273,0.10960130672533,1,1,1,2.89039869327467,1,0.932438699183037,0.0132626478714178,2,ColoRect-AdenoCA
ColoRect-AdenoCA::S.50,deconstruct,1088.14441137699,0.0715131710947023,1,1,1,2.9284868289053,1,0.953424920125789,0.0113045360612698,2,ColoRect-AdenoCA
